"method","n","regret_mean","regret_se","near_optimal_mean","near_optimal_se","dose_distance_mean","dose_distance_se","rpsel_mean","rpsel_se","pmad_mean","pmad_se","unique_doses_mean","unique_doses_se","total_cost_mean","total_cost_se","n_replicates"
"S-GP",60,0.223580140005001,0.00933859730267832,0.7575,0.00977442015105189,1.05169976895712,0.0112552849246708,0.291935300047919,0.00631487953716858,0.228486877401892,0.00706412799043714,12.361,0.0696529290879467,245.415,1.0447939363192,1000
"S-GP",62,0.229163139600512,0.00946545890807571,0.7505,0.00990443576625382,1.05535197559907,0.011243893861624,0.282984954047199,0.00610601800903438,0.220376522214214,0.00681706136082215,12.574,0.0738781563250057,250.61,1.10817234487509,1000
"S-GP",64,0.225474205154872,0.00936626864543185,0.7555,0.00969865010265933,1.04914815517269,0.01123355794428,0.284476137878987,0.00634578202194717,0.224022449823634,0.00703556285922456,12.762,0.0772873167429775,255.43,1.15930975114466,1000
"S-GP",66,0.228168001188283,0.00953478571251173,0.7605,0.00966867277516585,1.05632354770472,0.0110731924517406,0.274580128203179,0.00615584453028599,0.214548306117778,0.00681257129911942,12.955,0.0806565588187376,260.325,1.20984838228106,1000
"S-GP",68,0.221999459204217,0.0093705868718614,0.7655,0.0094524652392431,1.04780853108527,0.0112367867726973,0.275671712391683,0.00611409603206257,0.216592305955852,0.00675076009013467,13.138,0.083892752928927,265.07,1.25839129393391,1000
"S-GP",70,0.214760201005156,0.0091848883085795,0.7685,0.00944706287673566,1.03973422906622,0.0109238906877283,0.269075728353741,0.00597424238920687,0.209770596914346,0.00661188325065067,13.323,0.0876604549118664,269.845,1.314906823678,1000
"S-GP",72,0.218059173677829,0.00924587854650077,0.7685,0.00949989463088923,1.04315309023614,0.0107460195170112,0.256269251768768,0.00546958716354162,0.197022684277722,0.00608330093997816,13.51,0.0917841180396931,274.65,1.3767617705954,1000
"S-GP",74,0.212311196784336,0.00902156872841676,0.773,0.00943716377202706,1.03922461074873,0.0102542915398065,0.254286093546652,0.00543041028253123,0.196453997471222,0.0060302710045172,13.709,0.0950860681717378,279.635,1.42629102257607,1000
"S-GP",76,0.211854724473645,0.00913832343517151,0.773046092184369,0.00947593625766597,1.04209568648022,0.0106025705580005,0.24841229494615,0.0054079137120557,0.190709011070165,0.00597653260733217,13.8466933867735,0.0975966828329803,283.700400801603,1.46395024249471,998
"S-GP",78,0.212298116358837,0.00920651510358011,0.771042084168337,0.00955978637171018,1.04283873947651,0.0107504481974723,0.243108772251145,0.00531569753747241,0.185614792735662,0.0058807989546495,14.0220440881764,0.101632172800791,288.330661322645,1.52448259201187,998
"S-GP",80,0.209573836128823,0.00905887796895252,0.770541082164329,0.00953456353891504,1.03638262914267,0.0106088825414658,0.241236645084163,0.00531401584715929,0.184567655068503,0.00586095721628344,14.1703406813627,0.104679344492571,292.555110220441,1.57019016738856,998
"S-GP",82,0.203200518206041,0.00890193136250831,0.781563126252505,0.00934434704678554,1.03347207829298,0.0101585450951942,0.236140722432605,0.00529636734029739,0.1800475993039,0.00586099985159253,14.3176352705411,0.107246209049644,296.764529058116,1.60869313574466,998
"S-GP",84,0.206849887384322,0.00899296472824455,0.778056112224449,0.00938237954428433,1.03628486300626,0.0103409722029492,0.232133320427313,0.00519430317038872,0.176811186376733,0.00573636356494467,14.4779559118236,0.110744131936076,301.169338677355,1.66116197904114,998
"S-GP",86,0.209249125049846,0.00904559718757301,0.776553106212425,0.00944014777091517,1.03799539084312,0.010379165062653,0.225593063464047,0.00497907156277489,0.171128697642986,0.00548919910842714,14.6122244488978,0.113778649551247,305.183366733467,1.7066797432687,998
"S-GP",88,0.20748037860724,0.00900040461745467,0.773547094188377,0.00944814505108997,1.03398598742907,0.0104784866055388,0.225326782510554,0.00498967555529107,0.17229457695935,0.00547574427986683,14.7645290581162,0.116401587966336,309.467935871743,1.74602381949504,998
"S-GP",90,0.206022857312644,0.00896972308971004,0.779058116232465,0.00927154824687267,1.03260263932885,0.0102953901616999,0.220083270060649,0.00480634384897094,0.167465325532404,0.00528950003514997,14.8797595190381,0.118480695865176,313.196392785571,1.77721043797764,998
"S-GP",92,0.204072035330158,0.00922283934273892,0.78803777544596,0.00931273555776345,1.03529851937629,0.0103774838153178,0.218302233496352,0.00509186766524531,0.166177966199381,0.00555830175972021,14.5561385099685,0.107308963072659,310.342077649528,1.60963444608988,953
"S-GP",94,0.20771365171807,0.00936827185756445,0.791185729275971,0.00929865997068568,1.04323975065735,0.0104642223114642,0.213507075873977,0.00493812862973072,0.162200228935478,0.00537727830460179,14.6831059811123,0.109510426611423,314.246589716684,1.64265639917134,953
"S-GP",96,0.20541771874132,0.00920071301238315,0.789611752360965,0.0093058402481481,1.03705597921896,0.0103587272588168,0.210897420651223,0.0049441071218561,0.15999526573928,0.00541441721803718,14.803777544596,0.111485531718363,318.05666316894,1.67228297577544,953
"S-GP",98,0.20032825483802,0.00901698449115217,0.790661070304302,0.00927141152514195,1.03054504786777,0.00997989330356959,0.208950426658813,0.00498051992915605,0.158444712918252,0.00541331790711786,14.8929695697796,0.112825904744842,321.394543546695,1.69238857117264,953
"S-GP",100,0.198340000066011,0.00899190110573074,0.790136411332634,0.00930347851746538,1.02824778616796,0.00998509125649145,0.206504951640701,0.0050307975753571,0.156141503609172,0.0054611079962238,14.9811122770199,0.114159232999016,324.716684155299,1.71238849498524,953
"S-GP",102,0.197367020594483,0.00902397604680476,0.794333683105981,0.00928344184107723,1.02867437976863,0.00999885573725393,0.202918383489949,0.00490390706243031,0.153727191140027,0.0053210904732572,15.0745015739769,0.115187942456098,328.117523609654,1.72781913684147,953
"S-GP",104,0.195293038861399,0.00892483149703219,0.793809024134313,0.00925633602389885,1.02521908782864,0.00987635709111072,0.201512585260054,0.00491767334638202,0.152439026625823,0.00533745075331691,15.1594963273872,0.116718590379429,331.392444910808,1.75077885569144,953
"S-GP",106,0.20022470462779,0.00930797490884489,0.793598233995585,0.00949384775611384,1.03182652299741,0.0102705652539907,0.19855377103032,0.00499944019566113,0.150803736384159,0.00543328928468816,14.8377483443709,0.107759679872056,328.566225165563,1.61639519808084,906
"S-GP",108,0.198848701704546,0.00924148826090173,0.796909492273731,0.00937936920353054,1.03128845022453,0.0100606273103633,0.19699329534241,0.00494801349746232,0.150055253034139,0.00536872484281128,14.9370860927152,0.109110859209274,332.056291390728,1.63666288813911,906
"S-GP",110,0.197236229034625,0.00914957869546887,0.793598233995585,0.00942939705959816,1.02788247915156,0.00993873659749805,0.194226519686614,0.00483891258597527,0.147767706088767,0.00525598531441872,15.0198675496689,0.110379032292501,335.298013245033,1.65568548438752,906
"S-GP",112,0.196453633478974,0.00919298549760912,0.798013245033113,0.00943803017829248,1.03089032877822,0.00988865338283704,0.190151187346316,0.00465471011277503,0.143835175820822,0.00506004388283655,15.1059602649007,0.111839951993745,338.58940397351,1.67759927990618,906
"S-GP",114,0.197119498216031,0.00927097474422776,0.796909492273731,0.00934680472149613,1.02977996950031,0.0104008905871821,0.187399336330408,0.0046156825220747,0.141466698851993,0.0050080657252906,15.1788079470199,0.112563911693876,341.682119205298,1.68845867540814,906
"S-GP",116,0.193797750243848,0.00916055758487107,0.801876379690949,0.00931775695269256,1.02959091274607,0.0102210912714008,0.184447860709401,0.00437452032989826,0.139425734869458,0.00475586370910157,15.242825607064,0.11358612018498,344.64238410596,1.70379180277469,906
"S-GP",118,0.188878454570162,0.00898247238161957,0.802980132450331,0.00931089200437684,1.02403746947856,0.0101406315403286,0.185369478850438,0.00449077742877177,0.140104729640109,0.00486914916385258,15.3211920529801,0.114425658253708,347.817880794702,1.71638487380563,906
"S-GP",120,0.189841945203116,0.00914850569208486,0.808498896247241,0.00924137941843212,1.03082972096694,0.0102400161108394,0.179119124041773,0.00423027024793284,0.1336487780021,0.00459739889974454,15.3885209713024,0.115315957593119,350.827814569536,1.72973936389679,906
