"method","n","regret_mean","regret_se","near_optimal_mean","near_optimal_se","dose_distance_mean","dose_distance_se","rpsel_mean","rpsel_se","pmad_mean","pmad_se","unique_doses_mean","unique_doses_se","total_cost_mean","total_cost_se","n_replicates"
"S-GP",76,0.116486251578289,0.00662131871948451,0.8525,0.00784571891577217,0.982631904612457,0.00707582239900675,0.167451872995824,0.00374540229605277,0.122301273509123,0.00407366517157938,14.465,0.108205746074243,220.65,1.08205746074243,1000
"S-GP",78,0.115194129099364,0.0066356084744821,0.854,0.00782593414521521,0.983625331902837,0.00707912252590232,0.16275215915535,0.00361738469555816,0.117780200873305,0.00393807460807899,14.621,0.111865423044267,224.21,1.11865423044267,1000
"S-GP",80,0.113134171498964,0.00648906979724645,0.8565,0.0076299387917575,0.979504011559278,0.00683334973642144,0.162018762030026,0.00378396156900989,0.117847074715981,0.00410230535461196,14.8,0.115114079292028,228,1.15114079292028,1000
"S-GP",82,0.110685781127644,0.00643448122324282,0.8625,0.00754325199437555,0.981611089332285,0.00677579380988777,0.158384801177555,0.00370770848249008,0.115346453330233,0.00401419678135892,14.965,0.11821907947007,231.65,1.1821907947007,1000
"S-GP",84,0.107608514589284,0.00623967938280473,0.863,0.00746905528074246,0.977496341698345,0.00666382882066551,0.159726340859932,0.00392599328492371,0.117909361638981,0.00423048920211962,15.126,0.120825174209362,235.26,1.20825174209362,1000
"S-GP",86,0.10721846441985,0.00631927360867428,0.868,0.00745866151743271,0.982974165165441,0.00679173626570026,0.152662664170157,0.00336438595899665,0.111351693517279,0.00365360835502012,15.263,0.123016112619299,238.63,1.23016112619299,1000
"S-GP",88,0.106664060672296,0.00631374459820276,0.867,0.00750782041389959,0.983221453460103,0.00673740790120766,0.151991225914611,0.00342042649641061,0.111298060745302,0.00368728893849661,15.399,0.125113758046237,241.99,1.25113758046237,1000
"S-GP",90,0.10453823423161,0.00612114727235047,0.866,0.00749000000668225,0.97869249226379,0.00655391517199242,0.147656918608087,0.00315785522949382,0.107601973417496,0.00343270786612077,15.498,0.126562293018158,244.98,1.26562293018158,1000
"S-GP",92,0.101453057239202,0.00606863893328677,0.8725,0.00735172073720145,0.979688132112157,0.00662219463128205,0.145568765204744,0.00334618013173641,0.106000381802505,0.00362869433685374,15.597,0.127737652663214,247.97,1.27737652663214,1000
"S-GP",94,0.102773109981965,0.00604835511341433,0.8725,0.00735172073720145,0.980296283681988,0.00642480127402165,0.143700937683089,0.00320455863601617,0.104272473388216,0.00344770591597194,15.691,0.128483567147815,250.91,1.28483567147815,1000
"S-GP",96,0.101831530334248,0.00602955994369848,0.8745,0.00724929667638884,0.980818672168682,0.0064156941518002,0.139290532412125,0.00301958763180536,0.100317705787895,0.00326035485946986,15.798,0.129320995665514,253.98,1.29320995665514,1000
"S-GP",98,0.0994969980520326,0.00595158375130512,0.8765,0.00717978407052046,0.979786424617559,0.00633653724687457,0.137577626238999,0.00297282049380463,0.0993734496222403,0.0032205928902254,15.894,0.130398496033381,256.94,1.30398496033381,1000
"S-GP",100,0.0979338226390653,0.00587003100089946,0.877,0.00713595977580605,0.978257463421245,0.00621642740421774,0.134200142327201,0.00258966235118265,0.0962184901791602,0.00282859179706662,16.004,0.131046393148217,260.04,1.31046393148217,1000
"S-GP",102,0.0962207287984699,0.00577782126431101,0.876,0.00718857953115048,0.976231788579742,0.0061776014571913,0.131949415536552,0.00246872518893546,0.0943312180852547,0.00268593818066522,16.109,0.131546278637685,263.09,1.31546278637685,1000
"S-GP",104,0.0954934541621835,0.00568823787348452,0.8765,0.00717978407052046,0.974702827383429,0.00611627674260841,0.130585493996815,0.00248945713620872,0.093642034601192,0.0027269490084636,16.183,0.131813830404423,265.83,1.31813830404423,1000
"S-GP",106,0.091878086189782,0.00553403568952195,0.88,0.00711692705109801,0.973638332281183,0.00604943618312555,0.129795042422808,0.00249075444691744,0.092728577362708,0.00268795260869346,16.255,0.132111424291877,268.55,1.32111424291877,1000
"S-GP",108,0.0905607268313146,0.00541690710296575,0.8815,0.0070539001628537,0.972695157522496,0.00591013915402706,0.126486676341317,0.00220913627562522,0.0898183558954478,0.00240837758881972,16.335,0.132500306910329,271.35,1.32500306910329,1000
"S-GP",110,0.0880724788116701,0.00527023753307581,0.884,0.00704227190568453,0.971808808005124,0.00579603285279877,0.12522162677306,0.00234280711022006,0.0890988962587229,0.00257316680458933,16.421,0.132292328803526,274.21,1.32292328803526,1000
"S-GP",112,0.0883349181107699,0.00527393120937056,0.884,0.00704227190568453,0.971808808005124,0.00579603285279877,0.122490226063163,0.00208685849658273,0.0868048780491623,0.00232802412408207,16.495,0.132209887884585,276.95,1.32209887884585,1000
"S-GP",114,0.0887585302464648,0.00523824750016139,0.8795,0.00712604592537338,0.968758555473429,0.00578163161865336,0.122180788614363,0.00214169380980443,0.0866241407301636,0.00232687418165487,16.564,0.13252723292768,279.64,1.3252723292768,1000
"S-GP",116,0.0868538243580254,0.00518862414512915,0.8865,0.0069940450861191,0.971948133329255,0.0056672643953992,0.119673308183479,0.00209995179943712,0.0847460200090349,0.00231535948919133,16.627,0.132481781473614,282.27,1.32481781473614,1000
"S-GP",118,0.0856482789899277,0.00512823390820817,0.8875,0.00697440982394872,0.971622992559318,0.00562417099353713,0.117509048781027,0.00203491165294878,0.0829192087841153,0.00226097960828627,16.696,0.132321929751244,284.96,1.32321929751244,1000
"S-GP",120,0.0839951203587124,0.00500946028751176,0.8875,0.00697440982394872,0.969801138144191,0.00556161161315418,0.117230400152779,0.00216017573218253,0.0836153024054594,0.00238869643751851,16.753,0.132512454322417,287.53,1.32512454322417,1000
